VDS_V W_m L_m VGS_V NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag
5.0 0.30e-6 0.60e-6 1.825 0.014181 28.0086 31560.1 0.999995 -6.93135E-05
5.0 0.30e-6 0.60e-6 1.83 0.0141892 28.0116 31582.3 0.999995 -6.92784E-05
5.0 0.30e-6 0.60e-6 1.835 0.0141973 28.0146 31604.4 0.999995 -6.92435E-05
5.0 0.30e-6 0.60e-6 1.84 0.0142054 28.0177 31626.4 0.999995 -6.92087E-05
5.0 0.30e-6 0.60e-6 1.845 0.0142135 28.0207 31648.5 0.999995 -6.9174E-05
5.0 0.30e-6 0.60e-6 1.85 0.0142215 28.0237 31670.6 0.999995 -6.91394E-05
5.0 0.30e-6 0.60e-6 1.855 0.0142296 28.0267 31692.6 0.999995 -6.9105E-05
5.0 0.30e-6 0.60e-6 1.86 0.0142376 28.0297 31714.6 0.999995 -6.90707E-05
5.0 0.30e-6 0.60e-6 1.865 0.0142456 28.0327 31736.6 0.999995 -6.90365E-05
5.0 0.30e-6 0.60e-6 1.87 0.0142535 28.0358 31758.6 0.999995 -6.90024E-05
5.0 0.30e-6 0.60e-6 1.875 0.0142614 28.0388 31780.6 0.999995 -6.89684E-05
5.0 0.30e-6 0.60e-6 1.88 0.0142693 28.0417 31802.6 0.999995 -6.89345E-05
5.0 0.30e-6 0.60e-6 1.885 0.0142772 28.0447 31824.5 0.999995 -6.89008E-05
5.0 0.30e-6 0.60e-6 1.89 0.0142851 28.0477 31846.5 0.999995 -6.88672E-05
5.0 0.30e-6 0.60e-6 1.895 0.0142929 28.0507 31868.4 0.999995 -6.88336E-05
5.0 0.30e-6 0.60e-6 1.9 0.0143007 28.0537 31890.4 0.999995 -6.88002E-05
5.0 0.30e-6 0.60e-6 1.905 0.0143085 28.0567 31912.3 0.999995 -6.87669E-05
5.0 0.30e-6 0.60e-6 1.91 0.0143162 28.0597 31934.2 0.999995 -6.87337E-05
5.0 0.30e-6 0.60e-6 1.915 0.0143239 28.0626 31956.1 0.999995 -6.87006E-05
5.0 0.30e-6 0.60e-6 1.92 0.0143316 28.0656 31978 0.999995 -6.86677E-05
5.0 0.30e-6 0.60e-6 1.925 0.0143393 28.0686 31999.8 0.999995 -6.86348E-05
5.0 0.30e-6 0.60e-6 1.93 0.0143469 28.0715 32021.7 0.999995 -6.8602E-05
5.0 0.30e-6 0.60e-6 1.935 0.0143545 28.0745 32043.6 0.999995 -6.85693E-05
5.0 0.30e-6 0.60e-6 1.94 0.0143621 28.0774 32065.4 0.999995 -6.85367E-05
5.0 0.30e-6 0.60e-6 1.945 0.0143696 28.0804 32087.3 0.999995 -6.85042E-05
5.0 0.30e-6 0.60e-6 1.95 0.0143771 28.0833 32109.1 0.999995 -6.84718E-05
5.0 0.30e-6 0.60e-6 1.955 0.0143846 28.0863 32131 0.999995 -6.84395E-05
5.0 0.30e-6 0.60e-6 1.96 0.014392 28.0892 32152.8 0.999995 -6.84073E-05
5.0 0.30e-6 0.60e-6 1.965 0.0143994 28.0922 32174.7 0.999995 -6.83752E-05
5.0 0.30e-6 0.60e-6 1.97 0.0144068 28.0951 32196.5 0.999995 -6.83432E-05
5.0 0.30e-6 0.60e-6 1.975 0.0144142 28.0981 32218.3 0.999995 -6.83113E-05
5.0 0.30e-6 0.60e-6 1.98 0.0144215 28.101 32240.1 0.999995 -6.82795E-05
5.0 0.30e-6 0.60e-6 1.985 0.0144288 28.1039 32262 0.999995 -6.82477E-05
5.0 0.30e-6 0.60e-6 1.99 0.014436 28.1069 32283.8 0.999995 -6.82161E-05
5.0 0.30e-6 0.60e-6 1.995 0.0144432 28.1098 32305.6 0.999995 -6.81845E-05
5.0 0.30e-6 0.60e-6 2 0.0144504 28.1127 32327.4 0.999995 -6.8153E-05
5.0 0.30e-6 0.60e-6 2.005 0.0144576 28.1156 32349.2 0.999995 -6.81216E-05
5.0 0.30e-6 0.60e-6 2.01 0.0144647 28.1186 32371 0.999995 -6.80903E-05
5.0 0.30e-6 0.60e-6 2.015 0.0144717 28.1215 32392.8 0.999995 -6.80591E-05
5.0 0.30e-6 0.60e-6 2.02 0.0144788 28.1244 32414.6 0.999995 -6.80279E-05
5.0 0.30e-6 0.60e-6 2.025 0.0144858 28.1273 32436.5 0.999995 -6.79969E-05
5.0 0.30e-6 0.60e-6 2.03 0.0144927 28.1302 32458.3 0.999995 -6.79659E-05
5.0 0.30e-6 0.60e-6 2.035 0.0144996 28.1332 32480.1 0.999995 -6.7935E-05
5.0 0.30e-6 0.60e-6 2.04 0.0145065 28.1361 32501.9 0.999995 -6.79041E-05
5.0 0.30e-6 0.60e-6 2.045 0.0145133 28.139 32523.7 0.999995 -6.78734E-05
5.0 0.30e-6 0.60e-6 2.05 0.0145201 28.1419 32545.5 0.999995 -6.78427E-05
5.0 0.30e-6 0.60e-6 2.055 0.0145269 28.1448 32567.3 0.999995 -6.78121E-05
5.0 0.30e-6 0.60e-6 2.06 0.0145336 28.1477 32589.1 0.999995 -6.77815E-05
5.0 0.30e-6 0.60e-6 2.065 0.0145402 28.1506 32610.9 0.999995 -6.77511E-05
5.0 0.30e-6 0.60e-6 2.07 0.0145468 28.1535 32632.8 0.999995 -6.77207E-05
5.0 0.30e-6 0.60e-6 2.075 0.0145534 28.1564 32654.6 0.999995 -6.76904E-05
5.0 0.30e-6 0.60e-6 2.08 0.0145599 28.1593 32676.4 0.999995 -6.76601E-05
5.0 0.30e-6 0.60e-6 2.085 0.0145663 28.1622 32698.2 0.999995 -6.76299E-05
5.0 0.30e-6 0.60e-6 2.09 0.0145727 28.1651 32720.1 0.999995 -6.75998E-05
5.0 0.30e-6 0.60e-6 2.095 0.0145791 28.168 32741.9 0.999995 -6.75698E-05
5.0 0.30e-6 0.60e-6 2.1 0.0145854 28.1709 32763.7 0.999995 -6.75398E-05
5.0 0.30e-6 0.60e-6 2.105 0.0145916 28.1737 32785.6 0.999995 -6.75099E-05
5.0 0.30e-6 0.60e-6 2.11 0.0145978 28.1766 32807.4 0.999995 -6.748E-05
5.0 0.30e-6 0.60e-6 2.115 0.0146039 28.1795 32829.2 0.999995 -6.74502E-05
5.0 0.30e-6 0.60e-6 2.12 0.01461 28.1824 32851.1 0.999995 -6.74205E-05
5.0 0.30e-6 0.60e-6 2.125 0.014616 28.1853 32872.9 0.999995 -6.73909E-05
5.0 0.30e-6 0.60e-6 2.13 0.0146219 28.1882 32894.8 0.999995 -6.73612E-05
5.0 0.30e-6 0.60e-6 2.135 0.0146278 28.191 32916.7 0.999995 -6.73317E-05
5.0 0.30e-6 0.60e-6 2.14 0.0146336 28.1939 32938.5 0.999995 -6.73022E-05
5.0 0.30e-6 0.60e-6 2.145 0.0146394 28.1968 32960.4 0.999995 -6.72728E-05
5.0 0.30e-6 0.60e-6 2.15 0.014645 28.1997 32982.3 0.999995 -6.72434E-05
5.0 0.30e-6 0.60e-6 2.155 0.0146506 28.2026 33004.2 0.999995 -6.72141E-05
5.0 0.30e-6 0.60e-6 2.16 0.0146562 28.2054 33026.1 0.999995 -6.71849E-05
5.0 0.30e-6 0.60e-6 2.165 0.0146616 28.2083 33047.9 0.999995 -6.71557E-05
5.0 0.30e-6 0.60e-6 2.17 0.014667 28.2112 33069.8 0.999995 -6.71265E-05
5.0 0.30e-6 0.60e-6 2.175 0.0146723 28.2141 33091.7 0.999995 -6.70974E-05
5.0 0.30e-6 0.60e-6 2.18 0.0146775 28.2169 33113.7 0.999995 -6.70684E-05
5.0 0.30e-6 0.60e-6 2.185 0.0146826 28.2198 33135.6 0.999995 -6.70394E-05
5.0 0.30e-6 0.60e-6 2.19 0.0146876 28.2227 33157.5 0.999995 -6.70104E-05
5.0 0.30e-6 0.60e-6 2.195 0.0146926 28.2255 33179.4 0.999995 -6.69815E-05
5.0 0.30e-6 0.60e-6 2.2 0.0146974 28.2284 33201.4 0.999995 -6.69527E-05
5.0 0.30e-6 0.60e-6 2.205 0.0147022 28.2313 33223.3 0.999995 -6.69239E-05
5.0 0.30e-6 0.60e-6 2.21 0.0147068 28.2341 33245.3 0.999995 -6.68952E-05
5.0 0.30e-6 0.60e-6 2.215 0.0147114 28.237 33267.2 0.999995 -6.68665E-05
5.0 0.30e-6 0.60e-6 2.22 0.0147167 28.2398 33289.2 0.999995 -6.68378E-05
5.0 0.30e-6 0.60e-6 2.225 0.0147255 28.2427 33311.2 0.999995 -6.68093E-05
5.0 0.30e-6 0.60e-6 2.23 0.0147342 28.2456 33333.1 0.999995 -6.67808E-05
5.0 0.30e-6 0.60e-6 2.235 0.014743 28.2484 33355.1 0.999995 -6.67523E-05
5.0 0.30e-6 0.60e-6 2.24 0.0147517 28.2513 33377.1 0.999995 -6.67239E-05
5.0 0.30e-6 0.60e-6 2.245 0.0147605 28.2542 33399.1 0.999995 -6.66955E-05
5.0 0.30e-6 0.60e-6 2.25 0.0147692 28.257 33421.2 0.999995 -6.66672E-05
5.0 0.30e-6 0.60e-6 2.255 0.0147779 28.2599 33443.2 0.999995 -6.66389E-05
5.0 0.30e-6 0.60e-6 2.26 0.0147867 28.2627 33465.2 0.999995 -6.66107E-05
5.0 0.30e-6 0.60e-6 2.265 0.0147954 28.2656 33487.3 0.999995 -6.65825E-05
5.0 0.30e-6 0.60e-6 2.27 0.0148042 28.2684 33509.3 0.999995 -6.65543E-05
5.0 0.30e-6 0.60e-6 2.275 0.0148129 28.2713 33531.4 0.999995 -6.65262E-05
5.0 0.30e-6 0.60e-6 2.28 0.0148216 28.2741 33553.4 0.999995 -6.64981E-05
5.0 0.30e-6 0.60e-6 2.285 0.0148304 28.277 33575.5 0.999995 -6.64701E-05
5.0 0.30e-6 0.60e-6 2.29 0.0148391 28.2798 33597.6 0.999995 -6.64421E-05
5.0 0.30e-6 0.60e-6 2.295 0.0148478 28.2827 33619.7 0.999995 -6.64141E-05
5.0 0.30e-6 0.60e-6 2.3 0.0148566 28.2855 33641.8 0.999995 -6.63862E-05
5.0 0.30e-6 0.60e-6 2.305 0.0148653 28.2884 33663.9 0.999995 -6.63583E-05
5.0 0.30e-6 0.60e-6 2.31 0.0148741 28.2912 33686 0.999995 -6.63304E-05
5.0 0.30e-6 0.60e-6 2.315 0.0148828 28.2941 33708.1 0.999995 -6.63026E-05
5.0 0.30e-6 0.60e-6 2.32 0.0148915 28.2969 33730.2 0.999995 -6.62748E-05
5.0 0.30e-6 0.60e-6 2.325 0.0149003 28.2998 33752.4 0.999995 -6.6247E-05
5.0 0.30e-6 0.60e-6 2.33 0.014909 28.3026 33774.5 0.999995 -6.62193E-05
5.0 0.30e-6 0.60e-6 2.335 0.0149178 28.3055 33796.7 0.999995 -6.61916E-05
5.0 0.30e-6 0.60e-6 2.34 0.0149265 28.3083 33818.8 0.999995 -6.61639E-05
5.0 0.30e-6 0.60e-6 2.345 0.0149352 28.3111 33841 0.999995 -6.61363E-05
5.0 0.30e-6 0.60e-6 2.35 0.014944 28.314 33863.2 0.999995 -6.61087E-05
5.0 0.30e-6 0.60e-6 2.355 0.0149527 28.3168 33885.4 0.999995 -6.60811E-05
5.0 0.30e-6 0.60e-6 2.36 0.0149615 28.3197 33907.6 0.999995 -6.60536E-05
5.0 0.30e-6 0.60e-6 2.365 0.0149702 28.3225 33929.8 0.999995 -6.6026E-05
5.0 0.30e-6 0.60e-6 2.37 0.0149789 28.3253 33952 0.999995 -6.59985E-05
5.0 0.30e-6 0.60e-6 2.375 0.0149877 28.3282 33974.3 0.999995 -6.59711E-05
5.0 0.30e-6 0.60e-6 2.38 0.0149964 28.331 33996.5 0.999995 -6.59436E-05
5.0 0.30e-6 0.60e-6 2.385 0.0150052 28.3339 34018.7 0.999995 -6.59162E-05
5.0 0.30e-6 0.60e-6 2.39 0.0150139 28.3367 34041 0.999995 -6.58888E-05
5.0 0.30e-6 0.60e-6 2.395 0.0150226 28.3395 34063.3 0.999995 -6.58614E-05
5.0 0.30e-6 0.60e-6 2.4 0.0150314 28.3424 34085.5 0.999995 -6.58341E-05
5.0 0.30e-6 0.60e-6 2.405 0.0150401 28.3452 34107.8 0.999995 -6.58067E-05
5.0 0.30e-6 0.60e-6 2.41 0.0150489 28.348 34130.1 0.999995 -6.57794E-05
5.0 0.30e-6 0.60e-6 2.415 0.0150576 28.3509 34152.4 0.999995 -6.57522E-05
5.0 0.30e-6 0.60e-6 2.42 0.0150664 28.3537 34174.7 0.999995 -6.57249E-05
5.0 0.30e-6 0.60e-6 2.425 0.0150751 28.3565 34197.1 0.999995 -6.56976E-05
5.0 0.30e-6 0.60e-6 2.43 0.0150838 28.3594 34219.4 0.999995 -6.56704E-05
5.0 0.30e-6 0.60e-6 2.435 0.0150926 28.3622 34241.7 0.999995 -6.56432E-05
5.0 0.30e-6 0.60e-6 2.44 0.0151013 28.365 34264.1 0.999995 -6.5616E-05
5.0 0.30e-6 0.60e-6 2.445 0.0151101 28.3679 34286.4 0.999995 -6.55889E-05
5.0 0.30e-6 0.60e-6 2.45 0.0151188 28.3707 34308.8 0.999995 -6.55617E-05
5.0 0.30e-6 0.60e-6 2.455 0.0151276 28.3735 34331.2 0.999995 -6.55346E-05
5.0 0.30e-6 0.60e-6 2.46 0.0151363 28.3763 34353.6 0.999995 -6.55074E-05
5.0 0.30e-6 0.60e-6 2.465 0.0151451 28.3792 34376 0.999995 -6.54803E-05
5.0 0.30e-6 0.60e-6 2.47 0.0151538 28.382 34398.4 0.999995 -6.54532E-05
5.0 0.30e-6 0.60e-6 2.475 0.0151626 28.3848 34420.8 0.999995 -6.54262E-05
5.0 0.30e-6 0.60e-6 2.48 0.0151713 28.3876 34443.2 0.999995 -6.53991E-05
5.0 0.30e-6 0.60e-6 2.485 0.0151801 28.3905 34465.6 0.999995 -6.5372E-05
5.0 0.30e-6 0.60e-6 2.49 0.0151888 28.3933 34488.1 0.999995 -6.5345E-05
5.0 0.30e-6 0.60e-6 2.495 0.0151976 28.3961 34510.5 0.999995 -6.5318E-05
5.0 0.30e-6 0.60e-6 2.5 0.0152064 28.3989 34533 0.999995 -6.5291E-05
5.0 0.30e-6 0.70e-6 0.5 0.0121907 33.2366 105298 0.999999 -0.000208496
5.0 0.30e-6 0.70e-6 0.505 0.0123426 33.2197 104889 0.999999 -0.000206299
5.0 0.30e-6 0.70e-6 0.51 0.0124671 33.1766 103852 0.999999 -0.00020395
5.0 0.30e-6 0.70e-6 0.515 0.0125668 33.1095 102262 0.999999 -0.000201448
5.0 0.30e-6 0.70e-6 0.52 0.0126444 33.0212 100201 0.999999 -0.00019879
5.0 0.30e-6 0.70e-6 0.525 0.0127031 32.9141 97758.3 0.999998 -0.000195973
5.0 0.30e-6 0.70e-6 0.53 0.0127461 32.7907 95020 0.999998 -0.000192998
5.0 0.30e-6 0.70e-6 0.535 0.0127763 32.6537 92067.5 0.999998 -0.000189864
5.0 0.30e-6 0.70e-6 0.54 0.0127967 32.5054 88974 0.999998 -0.000186574
5.0 0.30e-6 0.70e-6 0.545 0.0128098 32.3479 85803.8 0.999998 -0.000183129
5.0 0.30e-6 0.70e-6 0.55 0.012818 32.1833 82610.9 0.999998 -0.000179536
5.0 0.30e-6 0.70e-6 0.555 0.0128231 32.0134 79440.1 0.999998 -0.000175799
5.0 0.30e-6 0.70e-6 0.56 0.0128268 31.8399 76326.9 0.999998 -0.000171925
5.0 0.30e-6 0.70e-6 0.565 0.0128304 31.6642 73298.5 0.999998 -0.000167924
5.0 0.30e-6 0.70e-6 0.57 0.0128347 31.4876 70375.5 0.999998 -0.000163806
5.0 0.30e-6 0.70e-6 0.575 0.0128407 31.3112 67572.2 0.999998 -0.000159581
5.0 0.30e-6 0.70e-6 0.58 0.0128486 31.136 64898.2 0.999998 -0.000155263
5.0 0.30e-6 0.70e-6 0.585 0.012859 30.9628 62358.8 0.999998 -0.000150866
5.0 0.30e-6 0.70e-6 0.59 0.0128719 30.7923 59956.6 0.999998 -0.000146403
5.0 0.30e-6 0.70e-6 0.595 0.0128873 30.6252 57691.4 0.999997 -0.000141891
5.0 0.30e-6 0.70e-6 0.6 0.0129052 30.4619 55561.2 0.999997 -0.000137345
5.0 0.30e-6 0.70e-6 0.605 0.0129254 30.303 53562.8 0.999997 -0.000132783
5.0 0.30e-6 0.70e-6 0.61 0.0129478 30.1487 51691.8 0.999997 -0.000128219
5.0 0.30e-6 0.70e-6 0.615 0.012972 29.9994 49943.4 0.999997 -0.00012367
5.0 0.30e-6 0.70e-6 0.62 0.0129979 29.8553 48312 0.999997 -0.000119153
5.0 0.30e-6 0.70e-6 0.625 0.0130253 29.7167 46792.2 0.999997 -0.000114681
5.0 0.30e-6 0.70e-6 0.63 0.0130539 29.5836 45378.2 0.999997 -0.00011027
5.0 0.30e-6 0.70e-6 0.635 0.0130834 29.4561 44064.3 0.999997 -0.000105934
5.0 0.30e-6 0.70e-6 0.64 0.0131138 29.3344 42844.9 0.999996 -0.000101683
5.0 0.30e-6 0.70e-6 0.645 0.0131448 29.2184 41714.6 0.999996 -9.753E-05
5.0 0.30e-6 0.70e-6 0.65 0.0131763 29.1082 40668.1 0.999996 -9.3484E-05
5.0 0.30e-6 0.70e-6 0.655 0.0132082 29.0037 39700.5 0.999996 -8.95537E-05
5.0 0.30e-6 0.70e-6 0.66 0.0132405 28.905 38806.8 0.999996 -8.5746E-05
5.0 0.30e-6 0.70e-6 0.665 0.013273 28.8119 37982.5 0.999996 -8.20667E-05
5.0 0.30e-6 0.70e-6 0.67 0.0133057 28.7243 37223.4 0.999996 -7.85202E-05
5.0 0.30e-6 0.70e-6 0.675 0.0133387 28.6422 36525.3 0.999996 -7.51096E-05
5.0 0.30e-6 0.70e-6 0.68 0.0133718 28.5654 35884.3 0.999996 -7.18369E-05
5.0 0.30e-6 0.70e-6 0.685 0.0134052 28.4938 35296.8 0.999996 -6.87029E-05
5.0 0.30e-6 0.70e-6 0.69 0.0134387 28.4273 34759.4 0.999996 -6.57074E-05
5.0 0.30e-6 0.70e-6 0.695 0.0134726 28.3656 34268.8 0.999995 -6.28493E-05
5.0 0.30e-6 0.70e-6 0.7 0.0135067 28.3087 33821.9 0.999995 -6.01267E-05
5.0 0.30e-6 0.70e-6 0.705 0.0135412 28.2563 33416 0.999995 -5.75371E-05
5.0 0.30e-6 0.70e-6 0.71 0.0135759 28.2083 33048.2 0.999995 -5.50774E-05
5.0 0.30e-6 0.70e-6 0.715 0.0136111 28.1646 32716.1 0.999995 -5.27437E-05
5.0 0.30e-6 0.70e-6 0.72 0.0136466 28.1248 32417.3 0.999995 -5.05322E-05
5.0 0.30e-6 0.70e-6 0.725 0.0136825 28.0888 32149.5 0.999995 -4.84385E-05
5.0 0.30e-6 0.70e-6 0.73 0.0137189 28.0565 31910.7 0.999995 -4.64579E-05
5.0 0.30e-6 0.70e-6 0.735 0.0137556 28.0276 31698.7 0.999995 -4.45857E-05
5.0 0.30e-6 0.70e-6 0.74 0.0137928 28.0019 31511.7 0.999995 -4.28171E-05
5.0 0.30e-6 0.70e-6 0.745 0.0138304 27.9793 31348 0.999995 -4.11472E-05
5.0 0.30e-6 0.70e-6 0.75 0.0138683 27.9596 31205.9 0.999995 -3.95711E-05
5.0 0.30e-6 0.70e-6 0.755 0.0139067 27.9426 31083.8 0.999995 -3.80839E-05
5.0 0.30e-6 0.70e-6 0.76 0.0139453 27.9282 30980.2 0.999995 -3.6681E-05
5.0 0.30e-6 0.70e-6 0.765 0.0139844 27.916 30893.8 0.999995 -3.53577E-05
5.0 0.30e-6 0.70e-6 0.77 0.0140236 27.9061 30823.2 0.999995 -3.41095E-05
5.0 0.30e-6 0.70e-6 0.775 0.0140632 27.8982 30767.1 0.999995 -3.29321E-05
5.0 0.30e-6 0.70e-6 0.78 0.0141029 27.8922 30724.4 0.999995 -3.18213E-05
5.0 0.30e-6 0.70e-6 0.785 0.0141429 27.8879 30694 0.999995 -3.0773E-05
5.0 0.30e-6 0.70e-6 0.79 0.0141829 27.8852 30674.9 0.999995 -2.97834E-05
5.0 0.30e-6 0.70e-6 0.795 0.014223 27.884 30666.1 0.999995 -2.88489E-05
5.0 0.30e-6 0.70e-6 0.8 0.0142632 27.884 30666.6 0.999995 -2.7966E-05
5.0 0.30e-6 0.70e-6 0.805 0.0143034 27.8853 30675.7 0.999995 -2.71315E-05
5.0 0.30e-6 0.70e-6 0.81 0.0143434 27.8877 30692.5 0.999995 -2.63422E-05
5.0 0.30e-6 0.70e-6 0.815 0.0143834 27.891 30716.2 0.999995 -2.55952E-05
5.0 0.30e-6 0.70e-6 0.82 0.0144233 27.8953 30746.1 0.999995 -2.48878E-05
5.0 0.30e-6 0.70e-6 0.825 0.0144629 27.9003 30781.6 0.999995 -2.42173E-05
5.0 0.30e-6 0.70e-6 0.83 0.0145023 27.906 30822.1 0.999995 -2.35814E-05
5.0 0.30e-6 0.70e-6 0.835 0.0145415 27.9123 30866.9 0.999995 -2.29778E-05
5.0 0.30e-6 0.70e-6 0.84 0.0145803 27.9191 30915.6 0.999995 -2.24043E-05
5.0 0.30e-6 0.70e-6 0.845 0.0146188 27.9264 30967.6 0.999995 -2.18589E-05
5.0 0.30e-6 0.70e-6 0.85 0.0146569 27.9341 31022.5 0.999995 -2.13398E-05
5.0 0.30e-6 0.70e-6 0.855 0.0146947 27.9421 31079.8 0.999995 -2.08452E-05
5.0 0.30e-6 0.70e-6 0.86 0.0147319 27.9503 31139.1 0.999995 -2.03736E-05
5.0 0.30e-6 0.70e-6 0.865 0.0147687 27.9588 31200.2 0.999995 -1.99234E-05
5.0 0.30e-6 0.70e-6 0.87 0.0148051 27.9675 31262.5 0.999995 -1.94932E-05
5.0 0.30e-6 0.70e-6 0.875 0.0148409 27.9763 31325.9 0.999995 -1.90816E-05
5.0 0.30e-6 0.70e-6 0.88 0.0148762 27.9851 31390 0.999995 -1.86876E-05
5.0 0.30e-6 0.70e-6 0.885 0.0149109 27.994 31454.5 0.999995 -1.83099E-05
5.0 0.30e-6 0.70e-6 0.89 0.0149451 28.003 31519.3 0.999995 -1.79475E-05
5.0 0.30e-6 0.70e-6 0.895 0.0149787 28.0119 31584.1 0.999995 -1.75994E-05
5.0 0.30e-6 0.70e-6 0.9 0.0150117 28.0207 31648.8 0.999995 -1.72647E-05
5.0 0.30e-6 0.70e-6 0.905 0.0150442 28.0295 31713 0.999995 -1.69426E-05
5.0 0.30e-6 0.70e-6 0.91 0.015076 28.0382 31776.8 0.999995 -1.66322E-05
5.0 0.30e-6 0.70e-6 0.915 0.0151073 28.0468 31839.9 0.999995 -1.63329E-05
5.0 0.30e-6 0.70e-6 0.92 0.0151379 28.0553 31902.3 0.999995 -1.60439E-05
5.0 0.30e-6 0.70e-6 0.925 0.015168 28.0637 31963.7 0.999995 -1.57647E-05
5.0 0.30e-6 0.70e-6 0.93 0.0151974 28.0719 32024.2 0.999995 -1.54946E-05
5.0 0.30e-6 0.70e-6 0.935 0.0152263 28.0799 32083.5 0.999995 -1.52331E-05
5.0 0.30e-6 0.70e-6 0.94 0.0152545 28.0878 32141.8 0.999995 -1.49797E-05
5.0 0.30e-6 0.70e-6 0.945 0.0152822 28.0954 32198.8 0.999995 -1.47339E-05
5.0 0.30e-6 0.70e-6 0.95 0.0153092 28.1029 32254.6 0.999995 -1.44953E-05
5.0 0.30e-6 0.70e-6 0.955 0.0153357 28.1103 32309.1 0.999995 -1.42635E-05
5.0 0.30e-6 0.70e-6 0.96 0.0153616 28.1174 32362.3 0.999995 -1.40381E-05
5.0 0.30e-6 0.70e-6 0.965 0.0153869 28.1243 32414.1 0.999995 -1.38187E-05
5.0 0.30e-6 0.70e-6 0.97 0.0154117 28.1311 32464.5 0.999995 -1.36051E-05
5.0 0.30e-6 0.70e-6 0.975 0.0154359 28.1376 32513.6 0.999995 -1.33969E-05
5.0 0.30e-6 0.70e-6 0.98 0.0154596 28.144 32561.2 0.999995 -1.31939E-05
5.0 0.30e-6 0.70e-6 0.985 0.0154828 28.1501 32607.5 0.999995 -1.29957E-05
5.0 0.30e-6 0.70e-6 0.99 0.0155054 28.1561 32652.4 0.999995 -1.28021E-05
5.0 0.30e-6 0.70e-6 0.995 0.0155276 28.1619 32695.9 0.999995 -1.2613E-05
5.0 0.30e-6 0.70e-6 1 0.0155492 28.1674 32738 0.999995 -1.2428E-05
5.0 0.30e-6 0.70e-6 1.005 0.0155704 28.1728 32778.7 0.999995 -1.2247E-05
5.0 0.30e-6 0.70e-6 1.01 0.015591 28.1781 32818.2 0.999995 -1.20699E-05
5.0 0.30e-6 0.70e-6 1.015 0.0156113 28.1831 32856.3 0.999995 -1.18963E-05
5.0 0.30e-6 0.70e-6 1.02 0.015631 28.188 32893.1 0.999995 -1.17262E-05
5.0 0.30e-6 0.70e-6 1.025 0.0156504 28.1926 32928.7 0.999995 -1.15594E-05
5.0 0.30e-6 0.70e-6 1.03 0.0156693 28.1972 32963 0.999995 -1.13958E-05
5.0 0.30e-6 0.70e-6 1.035 0.0156878 28.2015 32996.2 0.999995 -1.12353E-05
5.0 0.30e-6 0.70e-6 1.04 0.0157059 28.2057 33028.1 0.999995 -1.10776E-05
5.0 0.30e-6 0.70e-6 1.045 0.0157236 28.2097 33058.9 0.999995 -1.09227E-05
5.0 0.30e-6 0.70e-6 1.05 0.0157409 28.2136 33088.6 0.999995 -1.07705E-05
5.0 0.30e-6 0.70e-6 1.055 0.0157579 28.2174 33117.2 0.999995 -1.06209E-05
5.0 0.30e-6 0.70e-6 1.06 0.0157745 28.221 33144.7 0.999995 -1.04738E-05
5.0 0.30e-6 0.70e-6 1.065 0.0157908 28.2245 33171.2 0.999995 -1.03291E-05
5.0 0.30e-6 0.70e-6 1.07 0.0158067 28.2278 33196.7 0.999995 -1.01866E-05
5.0 0.30e-6 0.70e-6 1.075 0.0158224 28.231 33221.3 0.999995 -1.00464E-05
5.0 0.30e-6 0.70e-6 1.08 0.0158377 28.2341 33245 0.999995 -9.90834E-06
5.0 0.30e-6 0.70e-6 1.085 0.0158527 28.2371 33267.7 0.999995 -9.77234E-06
5.0 0.30e-6 0.70e-6 1.09 0.0158674 28.2399 33289.6 0.999995 -9.63835E-06
5.0 0.30e-6 0.70e-6 1.095 0.0158819 28.2426 33310.7 0.999995 -9.50629E-06
5.0 0.30e-6 0.70e-6 1.1 0.0158961 28.2453 33331 0.999995 -9.37612E-06
5.0 0.30e-6 0.70e-6 1.105 0.01591 28.2478 33350.5 0.999995 -9.24776E-06
5.0 0.30e-6 0.70e-6 1.11 0.0159237 28.2503 33369.3 0.999995 -9.12117E-06
5.0 0.30e-6 0.70e-6 1.115 0.0159371 28.2526 33387.3 0.999995 -8.99628E-06
5.0 0.30e-6 0.70e-6 1.12 0.0159503 28.2549 33404.7 0.999995 -8.87307E-06
5.0 0.30e-6 0.70e-6 1.125 0.0159633 28.257 33421.5 0.999995 -8.75147E-06
5.0 0.30e-6 0.70e-6 1.13 0.0159761 28.2591 33437.6 0.999994 -8.63144E-06
5.0 0.30e-6 0.70e-6 1.135 0.0159886 28.2612 33453.2 0.999994 -8.51293E-06
5.0 0.30e-6 0.70e-6 1.14 0.016001 28.2631 33468.1 0.999994 -8.39592E-06
5.0 0.30e-6 0.70e-6 1.145 0.0160131 28.265 33482.6 0.999994 -8.28035E-06
5.0 0.30e-6 0.70e-6 1.15 0.0160251 28.2668 33496.5 0.999994 -8.16619E-06
5.0 0.30e-6 0.70e-6 1.155 0.0160369 28.2685 33509.9 0.999994 -8.05341E-06
5.0 0.30e-6 0.70e-6 1.16 0.0160486 28.2702 33522.9 0.999994 -7.94197E-06
5.0 0.30e-6 0.70e-6 1.165 0.0160601 28.2718 33535.4 0.999994 -7.83184E-06
5.0 0.30e-6 0.70e-6 1.17 0.0160714 28.2734 33547.5 0.999994 -7.72299E-06
