N_W_m N_L_m P_W_m P_L_m VCM NFmin_dB NF_dB Rn SOpt_real SOpt_imag
1e-6 0.36e-6 2e-6 0.28e-6 0.70 0.096882 31.7567 74876.6 0.999966 0.00614434
1e-6 0.36e-6 2e-6 0.28e-6 0.75 0.0659332 28.2933 33701.9 0.999958 0.00627856
1e-6 0.36e-6 2e-6 0.28e-6 0.80 0.043613 24.6339 14483.2 0.999945 0.00632635
1e-6 0.36e-6 2e-6 0.28e-6 0.85 0.0265759 20.366 5389.56 0.999926 0.00580205
1e-6 0.36e-6 2e-6 0.28e-6 0.90 0.0370126 23.168 10319.6 0.999941 0.00600277
1e-6 0.36e-6 2e-6 0.28e-6 0.95 0.0592966 27.1881 26118.5 0.999955 0.00622028
1e-6 0.36e-6 2e-6 0.28e-6 1.00 0.0902304 30.8326 60515.6 0.999963 0.0062307
1e-6 0.36e-6 2e-6 0.28e-6 1.05 0.131044 34.1257 129231 0.999969 0.00617702
1e-6 0.36e-6 2e-6 0.28e-6 1.10 0.168264 36.3905 217730 0.999973 0.00607739
1e-6 0.36e-6 2e-6 0.28e-6 1.15 0.190366 37.5893 286959 0.999975 0.00593352
1e-6 0.36e-6 2e-6 0.36e-6 0.55 0.127728 33.6594 116070 0.999965 0.00674372
1e-6 0.36e-6 2e-6 0.36e-6 0.60 0.119552 33.0593 101082 0.999963 0.00682199
1e-6 0.36e-6 2e-6 0.36e-6 0.65 0.10528 31.8992 77375.7 0.99996 0.00694224
1e-6 0.36e-6 2e-6 0.36e-6 0.70 0.0815123 29.5944 45491.6 0.999954 0.00708292
1e-6 0.36e-6 2e-6 0.36e-6 0.75 0.0566197 26.3599 21574.8 0.999944 0.00718493
1e-6 0.36e-6 2e-6 0.36e-6 0.80 0.0358665 22.4323 8703.71 0.999929 0.00693139
1e-6 0.36e-6 2e-6 0.36e-6 0.85 0.0416731 23.7106 11699.8 0.999937 0.00663056
1e-6 0.36e-6 2e-6 0.36e-6 0.90 0.0691228 28.0419 31803.4 0.999951 0.00690159
1e-6 0.36e-6 2e-6 0.36e-6 0.95 0.101654 31.4026 69009 0.999959 0.00693037
1e-6 0.36e-6 2e-6 0.36e-6 1.00 0.135229 33.9643 124514 0.999964 0.00687217
1e-6 0.36e-6 2e-6 0.36e-6 1.05 0.160082 35.5702 180248 0.999967 0.00675442
1e-6 0.36e-6 2e-6 0.36e-6 1.10 0.175923 36.5816 227525 0.999969 0.00657954
1e-6 0.36e-6 2e-6 0.36e-6 1.15 0.189978 37.4739 279436 0.999972 0.00635603
1e-6 0.36e-6 2e-6 0.50e-6 0.55 0.0962006 29.9236 49076.9 0.999942 0.00842776
1e-6 0.36e-6 2e-6 0.50e-6 0.60 0.0910033 29.4329 43829 0.99994 0.00849996
1e-6 0.36e-6 2e-6 0.50e-6 0.65 0.0831663 28.6237 36369.3 0.999937 0.0086107
1e-6 0.36e-6 2e-6 0.50e-6 0.70 0.0689535 26.9619 24789.8 0.99993 0.00872969
1e-6 0.36e-6 2e-6 0.50e-6 0.75 0.0504714 24.2764 13334.5 0.999918 0.00872052
1e-6 0.36e-6 2e-6 0.50e-6 0.80 0.0407763 22.5202 8882.72 0.999917 0.00777096
1e-6 0.36e-6 2e-6 0.50e-6 0.85 0.0726531 27.4993 28062.3 0.999937 0.0081065
1e-6 0.36e-6 2e-6 0.50e-6 0.90 0.102242 30.4897 55917 0.999945 0.0081952
1e-6 0.36e-6 2e-6 0.50e-6 0.95 0.127584 32.52 89273.1 0.99995 0.0081564
1e-6 0.36e-6 2e-6 0.50e-6 1.00 0.145863 33.8725 121909 0.999954 0.00803456
1e-6 0.36e-6 2e-6 0.50e-6 1.05 0.158658 34.8755 153594 0.999957 0.00783664
1e-6 0.36e-6 2e-6 0.50e-6 1.10 0.170252 35.8373 191682 0.999961 0.007565
1e-6 0.36e-6 2e-6 0.50e-6 1.15 0.183708 36.8848 243982 0.999965 0.00724007
1e-6 0.36e-6 10e-6 0.28e-6 0.55 0.126194 30.5275 56399.6 0.999686 0.0240053
1e-6 0.36e-6 10e-6 0.28e-6 0.60 0.120353 30.1178 51317.3 0.999684 0.0240499
1e-6 0.36e-6 10e-6 0.28e-6 0.65 0.113725 29.6142 45693.2 0.99968 0.0241303
1e-6 0.36e-6 10e-6 0.28e-6 0.70 0.105245 28.9157 38897.1 0.999675 0.0242254
1e-6 0.36e-6 10e-6 0.28e-6 0.75 0.0937339 27.8841 30662.8 0.99967 0.0242914
1e-6 0.36e-6 10e-6 0.28e-6 0.80 0.0789554 26.3933 21738.7 0.999663 0.024281
1e-6 0.36e-6 10e-6 0.28e-6 0.85 0.0614246 24.2661 13301 0.999656 0.0241391
1e-6 0.36e-6 10e-6 0.28e-6 0.90 0.0419282 21.1193 6418.99 0.999645 0.023653
1e-6 0.36e-6 10e-6 0.28e-6 0.95 0.0248252 16.9355 2418.76 0.99967 0.0205835
1e-6 0.36e-6 10e-6 0.28e-6 1.00 0.0347577 19.9704 4915.58 0.999711 0.0203556
1e-6 0.36e-6 10e-6 0.28e-6 1.05 0.0540573 23.9897 12478.4 0.999749 0.0200434
1e-6 0.36e-6 10e-6 0.28e-6 1.10 0.0753905 27.2002 26188.9 0.999778 0.0194422
1e-6 0.36e-6 10e-6 0.28e-6 1.15 0.0878476 28.968 39371.3 0.999801 0.0186319
1e-6 0.36e-6 10e-6 0.36e-6 0.55 0.104485 27.4902 27997.9 0.999543 0.028782
1e-6 0.36e-6 10e-6 0.36e-6 0.60 0.0992838 27.0607 25356.6 0.99954 0.028808
1e-6 0.36e-6 10e-6 0.36e-6 0.65 0.0935752 26.5535 22556.2 0.999536 0.0288641
1e-6 0.36e-6 10e-6 0.36e-6 0.70 0.0866793 25.8905 19355.7 0.99953 0.0289253
1e-6 0.36e-6 10e-6 0.36e-6 0.75 0.0776154 24.9425 15550.3 0.999524 0.028939
1e-6 0.36e-6 10e-6 0.36e-6 0.80 0.0656623 23.5396 11243.9 0.999517 0.0288337
1e-6 0.36e-6 10e-6 0.36e-6 0.85 0.0503737 21.381 6820.42 0.999511 0.0284374
1e-6 0.36e-6 10e-6 0.36e-6 0.90 0.0317862 17.762 2936.09 0.999571 0.0246644
1e-6 0.36e-6 10e-6 0.36e-6 0.95 0.0431104 20.6049 5696.41 0.999625 0.0239909
1e-6 0.36e-6 10e-6 0.36e-6 1.00 0.0617518 23.9739 12432.3 0.999664 0.0236133
1e-6 0.36e-6 10e-6 0.36e-6 1.05 0.0760448 26.1868 20727.7 0.999696 0.0228919
1e-6 0.36e-6 10e-6 0.36e-6 1.10 0.0829402 27.5019 28076.3 0.999726 0.0219071
1e-6 0.36e-6 10e-6 0.36e-6 1.15 0.0881144 28.7184 37169.1 0.999758 0.0207111
1e-6 0.36e-6 10e-6 0.50e-6 0.55 0.084878 23.6251 11466.7 0.999224 0.0371654
1e-6 0.36e-6 10e-6 0.50e-6 0.60 0.0805275 23.1946 10379.9 0.99922 0.0371634
1e-6 0.36e-6 10e-6 0.50e-6 0.65 0.0759282 22.7103 9279.32 0.999214 0.0371828
1e-6 0.36e-6 10e-6 0.50e-6 0.70 0.0707011 22.1215 8096.55 0.999208 0.0371918
1e-6 0.36e-6 10e-6 0.50e-6 0.75 0.0641252 21.3255 6732.21 0.999201 0.0371197
1e-6 0.36e-6 10e-6 0.50e-6 0.80 0.0553293 20.156 5131.16 0.999198 0.0368251
1e-6 0.36e-6 10e-6 0.50e-6 0.85 0.0436113 18.3759 3388.98 0.999223 0.0354754
1e-6 0.36e-6 10e-6 0.50e-6 0.90 0.0480665 19.5316 4437.78 0.999411 0.0304528
1e-6 0.36e-6 10e-6 0.50e-6 0.95 0.063765 22.2371 8317.27 0.999456 0.0301793
1e-6 0.36e-6 10e-6 0.50e-6 1.00 0.0735965 23.898 12215.3 0.999498 0.0293994
1e-6 0.36e-6 10e-6 0.50e-6 1.05 0.0782444 25.0377 15896.2 0.999544 0.0282689
1e-6 0.36e-6 10e-6 0.50e-6 1.10 0.081527 26.2179 20876 0.999596 0.0268023
1e-6 0.36e-6 10e-6 0.50e-6 1.15 0.085905 27.6722 29199.5 0.999651 0.0251109
1e-6 0.36e-6 20e-6 0.28e-6 0.55 0.118551 27.6358 28944.4 0.998862 0.0467039
1e-6 0.36e-6 20e-6 0.28e-6 0.60 0.11318 27.2472 26462.5 0.99886 0.0467022
1e-6 0.36e-6 20e-6 0.28e-6 0.65 0.107377 26.7987 23861.1 0.998856 0.0467266
1e-6 0.36e-6 20e-6 0.28e-6 0.70 0.100837 26.2564 21054.2 0.998851 0.0467523
1e-6 0.36e-6 20e-6 0.28e-6 0.75 0.0930461 25.5657 17951.4 0.998848 0.04673
1e-6 0.36e-6 20e-6 0.28e-6 0.80 0.0834625 24.6501 14529.7 0.998847 0.046605
1e-6 0.36e-6 20e-6 0.28e-6 0.85 0.0714891 23.3742 10818.1 0.998851 0.046319
1e-6 0.36e-6 20e-6 0.28e-6 0.90 0.056395 21.4579 6940.9 0.998859 0.0457497
1e-6 0.36e-6 20e-6 0.28e-6 0.95 0.0378916 18.3363 3357.17 0.998892 0.0442251
1e-6 0.36e-6 20e-6 0.28e-6 1.00 0.0260605 15.5938 1762.17 0.999111 0.0379097
1e-6 0.36e-6 20e-6 0.28e-6 1.05 0.0391284 19.3417 4245.22 0.999197 0.0373284
1e-6 0.36e-6 20e-6 0.28e-6 1.10 0.0533634 22.445 8726.57 0.999276 0.0361401
1e-6 0.36e-6 20e-6 0.28e-6 1.15 0.0605274 24.1326 12895 0.99935 0.0345162
1e-6 0.36e-6 20e-6 0.36e-6 0.55 0.100076 24.5865 14314.1 0.998338 0.0562105
1e-6 0.36e-6 20e-6 0.36e-6 0.60 0.0951244 24.1701 13000.7 0.998337 0.0561721
1e-6 0.36e-6 20e-6 0.36e-6 0.65 0.0898215 23.6957 11650.2 0.998334 0.0561492
1e-6 0.36e-6 20e-6 0.36e-6 0.70 0.0839572 23.1347 10232.5 0.99833 0.0561107
1e-6 0.36e-6 20e-6 0.36e-6 0.75 0.077133 22.4357 8703.78 0.998329 0.0559958
1e-6 0.36e-6 20e-6 0.36e-6 0.80 0.0688192 21.5132 7028.63 0.998333 0.0557252
1e-6 0.36e-6 20e-6 0.36e-6 0.85 0.0582779 20.1999 5181.6 0.998347 0.0551722
1e-6 0.36e-6 20e-6 0.36e-6 0.90 0.0445215 18.1408 3206.41 0.99839 0.053845
1e-6 0.36e-6 20e-6 0.36e-6 0.95 0.0328199 16.0557 1965.19 0.998778 0.0453703
1e-6 0.36e-6 20e-6 0.36e-6 1.00 0.0462688 19.3252 4228.34 0.998885 0.044471
1e-6 0.36e-6 20e-6 0.36e-6 1.05 0.0555763 21.4039 6854.9 0.99898 0.043034
1e-6 0.36e-6 20e-6 0.36e-6 1.10 0.0585487 22.5621 8965.69 0.999082 0.0410576
1e-6 0.36e-6 20e-6 0.36e-6 1.15 0.060237 23.7161 11710.3 0.999193 0.0386633
1e-6 0.36e-6 20e-6 0.50e-6 0.55 0.0827747 20.7165 5839.08 0.997178 0.0728646
1e-6 0.36e-6 20e-6 0.50e-6 0.60 0.0784902 20.2897 5287.88 0.997178 0.0727714
1e-6 0.36e-6 20e-6 0.50e-6 0.65 0.0739607 19.8127 4732.65 0.997175 0.072678
1e-6 0.36e-6 20e-6 0.50e-6 0.70 0.0690549 19.2643 4165.38 0.997174 0.0725439
1e-6 0.36e-6 20e-6 0.50e-6 0.75 0.0634755 18.6006 3567.98 0.997179 0.0722881
1e-6 0.36e-6 20e-6 0.50e-6 0.80 0.0567674 17.7425 2919.39 0.997197 0.0717807
1e-6 0.36e-6 20e-6 0.50e-6 0.85 0.0482537 16.541 2201.85 0.997246 0.0706894
1e-6 0.36e-6 20e-6 0.50e-6 0.90 0.0389266 15.154 1586.52 0.997593 0.0651436
1e-6 0.36e-6 20e-6 0.50e-6 0.95 0.0495669 17.5954 2821.83 0.998141 0.0575375
1e-6 0.36e-6 20e-6 0.50e-6 1.00 0.0557764 19.08 3992.33 0.998269 0.0560108
1e-6 0.36e-6 20e-6 0.50e-6 1.05 0.0572764 20.0056 4952.89 0.998422 0.0537412
1e-6 0.36e-6 20e-6 0.50e-6 1.10 0.0578619 21.063 6332.48 0.998603 0.0508078
1e-6 0.36e-6 20e-6 0.50e-6 1.15 0.0594076 22.5226 8882.71 0.998797 0.0474299
1e-6 0.36e-6 30e-6 0.28e-6 0.55 0.115802 25.9279 19504.3 0.997528 0.0692972
1e-6 0.36e-6 30e-6 0.28e-6 0.60 0.11057 25.5456 17856.5 0.997528 0.0692497
1e-6 0.36e-6 30e-6 0.28e-6 0.65 0.104956 25.1101 16148.1 0.997527 0.0692185
1e-6 0.36e-6 30e-6 0.28e-6 0.70 0.0987985 24.6009 14355.9 0.997525 0.0691753
1e-6 0.36e-6 30e-6 0.28e-6 0.75 0.0917963 23.9846 12450.1 0.997527 0.0690651
1e-6 0.36e-6 30e-6 0.28e-6 0.80 0.0835679 23.2107 10409.8 0.997536 0.0688245
1e-6 0.36e-6 30e-6 0.28e-6 0.85 0.0736178 22.1874 8214.28 0.997556 0.0683834
1e-6 0.36e-6 30e-6 0.28e-6 0.90 0.0611999 20.7237 5849.9 0.997591 0.0676172
1e-6 0.36e-6 30e-6 0.28e-6 0.95 0.045406 18.4102 3413.55 0.99766 0.0661048
1e-6 0.36e-6 30e-6 0.28e-6 1.00 0.0280945 14.8987 1493.49 0.998189 0.056445
1e-6 0.36e-6 30e-6 0.28e-6 1.05 0.0337365 16.7992 2340.95 0.998348 0.0545006
1e-6 0.36e-6 30e-6 0.28e-6 1.10 0.0448835 19.7164 4630.7 0.998494 0.0527802
1e-6 0.36e-6 30e-6 0.28e-6 1.15 0.0494373 21.2237 6573.1 0.998645 0.0503516
1e-6 0.36e-6 30e-6 0.36e-6 0.55 0.0985209 22.8799 9637.4 0.996392 0.0834739
1e-6 0.36e-6 30e-6 0.36e-6 0.60 0.0936439 22.4676 8760.02 0.996395 0.0833719
1e-6 0.36e-6 30e-6 0.36e-6 0.65 0.0884283 22.0006 7861.89 0.996397 0.0832707
1e-6 0.36e-6 30e-6 0.36e-6 0.70 0.0827518 21.4597 6935.4 0.996401 0.0831336
1e-6 0.36e-6 30e-6 0.36e-6 0.75 0.0763686 20.811 5966.21 0.996411 0.0828904
1e-6 0.36e-6 30e-6 0.36e-6 0.80 0.0689261 19.9977 4938.96 0.996435 0.0824488
1e-6 0.36e-6 30e-6 0.36e-6 0.85 0.0598962 18.91 3833.8 0.996479 0.0816727
1e-6 0.36e-6 30e-6 0.36e-6 0.90 0.0484444 17.3128 2638.81 0.996567 0.0802018
1e-6 0.36e-6 30e-6 0.36e-6 0.95 0.0345389 14.9542 1512.45 0.996974 0.074283
1e-6 0.36e-6 30e-6 0.36e-6 1.00 0.040355 16.746 2311.14 0.997671 0.0651938
1e-6 0.36e-6 30e-6 0.36e-6 1.05 0.0473682 18.6512 3611.57 0.997856 0.0630925
1e-6 0.36e-6 30e-6 0.36e-6 1.10 0.0484163 19.6101 4516.57 0.998067 0.0601347
1e-6 0.36e-6 30e-6 0.36e-6 1.15 0.0485526 20.6439 5744.42 0.998302 0.0565525
1e-6 0.36e-6 30e-6 0.50e-6 0.55 0.0820473 19.0206 3928.95 0.993883 0.10825
1e-6 0.36e-6 30e-6 0.50e-6 0.60 0.0777812 18.5958 3558.2 0.993891 0.108068
1e-6 0.36e-6 30e-6 0.50e-6 0.65 0.0732525 18.12 3183.88 0.9939 0.107863
1e-6 0.36e-6 30e-6 0.50e-6 0.70 0.0683749 17.5773 2804.06 0.993914 0.107588
1e-6 0.36e-6 30e-6 0.50e-6 0.75 0.0629529 16.9364 2412.51 0.993942 0.107148
1e-6 0.36e-6 30e-6 0.50e-6 0.80 0.0566798 16.1418 2000.9 0.993997 0.106398
1e-6 0.36e-6 30e-6 0.50e-6 0.85 0.0490785 15.0893 1559.65 0.994104 0.105049
1e-6 0.36e-6 30e-6 0.50e-6 0.90 0.0397755 13.6619 1108.98 0.994401 0.101707
1e-6 0.36e-6 30e-6 0.50e-6 0.95 0.0438688 15.0285 1538.78 0.996081 0.0846642
1e-6 0.36e-6 30e-6 0.50e-6 1.00 0.0484209 16.3558 2106.86 0.996329 0.0824614
1e-6 0.36e-6 30e-6 0.50e-6 1.05 0.0483391 17.0679 2491.53 0.996645 0.0790708
1e-6 0.36e-6 30e-6 0.50e-6 1.10 0.0476585 17.9698 3078.63 0.997028 0.0746892
1e-6 0.36e-6 30e-6 0.50e-6 1.15 0.0480637 19.3696 4269.26 0.997442 0.0696448
1e-6 0.50e-6 0.66e-6 0.28e-6 0.55 0.201806 39.5027 445856 0.99999 0.00301709
1e-6 0.50e-6 0.66e-6 0.28e-6 0.60 0.183104 38.5943 361695 0.999989 0.00310463
1e-6 0.50e-6 0.66e-6 0.28e-6 0.65 0.153226 36.9142 245643 0.999988 0.00325097
1e-6 0.50e-6 0.66e-6 0.28e-6 0.70 0.108887 33.7194 117687 0.999983 0.00344965
1e-6 0.50e-6 0.66e-6 0.28e-6 0.75 0.0703925 29.6364 45934.5 0.999976 0.00366036
1e-6 0.50e-6 0.66e-6 0.28e-6 0.80 0.0451629 25.5156 17754.4 0.999964 0.00379206
1e-6 0.50e-6 0.66e-6 0.28e-6 0.85 0.0420673 24.6349 14486.3 0.999959 0.0039202
1e-6 0.50e-6 0.66e-6 0.28e-6 0.90 0.0723048 29.0447 40076.7 0.999969 0.00442257
1e-6 0.50e-6 0.66e-6 0.28e-6 0.95 0.10315 31.9548 78374.3 0.999974 0.00458235
1e-6 0.50e-6 0.66e-6 0.28e-6 1.00 0.133993 34.1502 129965 0.999977 0.00463662
1e-6 0.50e-6 0.66e-6 0.28e-6 1.05 0.160799 35.7053 185946 0.999979 0.00465089
1e-6 0.50e-6 0.66e-6 0.28e-6 1.10 0.179879 36.6779 232628 0.99998 0.00464042
1e-6 0.50e-6 0.66e-6 0.28e-6 1.15 0.192975 37.305 268772 0.999981 0.00461001
1e-6 0.50e-6 0.66e-6 0.36e-6 0.55 0.154091 36.8343 241164 0.999987 0.00333395
1e-6 0.50e-6 0.66e-6 0.36e-6 0.60 0.14128 36.024 200106 0.999986 0.00342028
1e-6 0.50e-6 0.66e-6 0.36e-6 0.65 0.121907 34.6228 144912 0.999984 0.00356484
1e-6 0.50e-6 0.66e-6 0.36e-6 0.70 0.0909155 31.8694 76846.6 0.999979 0.00375977
1e-6 0.50e-6 0.66e-6 0.36e-6 0.75 0.0601391 28.0245 31676.2 0.99997 0.0039525
1e-6 0.50e-6 0.66e-6 0.36e-6 0.80 0.0401728 24.2894 13374.7 0.999958 0.00394376
1e-6 0.50e-6 0.66e-6 0.36e-6 0.85 0.0750157 29.3673 43171.8 0.99997 0.00449928
1e-6 0.50e-6 0.66e-6 0.36e-6 0.90 0.106446 32.1631 82227.2 0.999974 0.00473976
1e-6 0.50e-6 0.66e-6 0.36e-6 0.95 0.133016 33.9887 125217 0.999976 0.00482836
1e-6 0.50e-6 0.66e-6 0.36e-6 1.00 0.153515 35.1948 165315 0.999978 0.00485713
1e-6 0.50e-6 0.66e-6 0.36e-6 1.05 0.168493 36.0065 199302 0.999979 0.00485004
1e-6 0.50e-6 0.66e-6 0.36e-6 1.10 0.180467 36.6346 230320 0.999979 0.00481514
1e-6 0.50e-6 0.66e-6 0.36e-6 1.15 0.191892 37.2173 263402 0.99998 0.0047577
1e-6 0.50e-6 0.66e-6 0.50e-6 0.55 0.1117 33.3959 109233 0.999981 0.00389052
1e-6 0.50e-6 0.66e-6 0.50e-6 0.60 0.104081 32.739 93893.7 0.999979 0.00397495
1e-6 0.50e-6 0.66e-6 0.50e-6 0.65 0.0938541 31.7438 74654 0.999977 0.00411643
1e-6 0.50e-6 0.66e-6 0.50e-6 0.70 0.0755814 29.6998 46610 0.999972 0.00430272
1e-6 0.50e-6 0.66e-6 0.50e-6 0.75 0.0526536 26.3917 21733.8 0.999962 0.00440133
1e-6 0.50e-6 0.66e-6 0.50e-6 0.80 0.0703855 28.6345 36460.7 0.999967 0.00462606
1e-6 0.50e-6 0.66e-6 0.50e-6 0.85 0.100755 31.4551 69849.2 0.999971 0.00502487
1e-6 0.50e-6 0.66e-6 0.50e-6 0.90 0.123681 33.0788 101540 0.999973 0.00517987
1e-6 0.50e-6 0.66e-6 0.50e-6 0.95 0.140906 34.1554 130117 0.999974 0.00524247
1e-6 0.50e-6 0.66e-6 0.50e-6 1.00 0.154405 34.9597 156602 0.999975 0.00524993
1e-6 0.50e-6 0.66e-6 0.50e-6 1.05 0.165937 35.6427 183281 0.999976 0.00521719
1e-6 0.50e-6 0.66e-6 0.50e-6 1.10 0.177045 36.2984 213162 0.999977 0.00515082
1e-6 0.50e-6 0.66e-6 0.50e-6 1.15 0.188709 36.9632 248430 0.999978 0.00505887
1e-6 0.50e-6 2e-6 0.28e-6 0.55 0.164297 36.5722 227031 0.999973 0.00607484
1e-6 0.50e-6 2e-6 0.28e-6 0.60 0.154635 36.0037 199171 0.999972 0.0061562
1e-6 0.50e-6 2e-6 0.28e-6 0.65 0.142329 35.1885 165076 0.99997 0.00629503
1e-6 0.50e-6 2e-6 0.28e-6 0.70 0.122902 33.7439 118351 0.999967 0.00648451
1e-6 0.50e-6 2e-6 0.28e-6 0.75 0.095333 31.3122 67587.3 0.999961 0.00668544
1e-6 0.50e-6 2e-6 0.28e-6 0.80 0.0678435 28.145 32568.7 0.999953 0.00684099
1e-6 0.50e-6 2e-6 0.28e-6 0.85 0.0445718 24.3766 13646.9 0.999939 0.00685446
1e-6 0.50e-6 2e-6 0.28e-6 0.90 0.0300727 20.9248 6136.52 0.999923 0.00639648
1e-6 0.50e-6 2e-6 0.28e-6 0.95 0.0517205 25.427 17394.6 0.999942 0.00690845
1e-6 0.50e-6 2e-6 0.28e-6 1.00 0.0784325 28.9559 39264.6 0.999952 0.00701397
1e-6 0.50e-6 2e-6 0.28e-6 1.05 0.109978 31.9013 77413.6 0.999959 0.00698268
1e-6 0.50e-6 2e-6 0.28e-6 1.10 0.135724 33.7902 119620 0.999963 0.00689232
1e-6 0.50e-6 2e-6 0.28e-6 1.15 0.150679 34.7944 150752 0.999966 0.0067536
1e-6 0.50e-6 2e-6 0.36e-6 0.55 0.127396 33.6374 115483 0.999963 0.00703354
1e-6 0.50e-6 2e-6 0.36e-6 0.60 0.119936 33.0843 101667 0.999961 0.00711122
1e-6 0.50e-6 2e-6 0.36e-6 0.65 0.111125 32.3486 85817.6 0.999959 0.00724514
1e-6 0.50e-6 2e-6 0.36e-6 0.70 0.0980591 31.1275 64770.6 0.999955 0.00742717
1e-6 0.50e-6 2e-6 0.36e-6 0.75 0.0783985 29.0083 39741.8 0.999948 0.00761351
1e-6 0.50e-6 2e-6 0.36e-6 0.80 0.0560849 25.9579 19662.9 0.999937 0.00771802
1e-6 0.50e-6 2e-6 0.36e-6 0.85 0.0349756 21.8517 7608.31 0.999922 0.00705686
1e-6 0.50e-6 2e-6 0.36e-6 0.90 0.0581669 26.083 20239.3 0.999938 0.00753996
1e-6 0.50e-6 2e-6 0.36e-6 0.95 0.0852502 29.3095 42599.6 0.999947 0.00769375
1e-6 0.50e-6 2e-6 0.36e-6 1.00 0.110293 31.5738 71785.6 0.999953 0.0076667
1e-6 0.50e-6 2e-6 0.36e-6 1.05 0.127612 32.9389 98317.4 0.999956 0.00756243
1e-6 0.50e-6 2e-6 0.36e-6 1.10 0.138989 33.8306 120738 0.999959 0.00739501
1e-6 0.50e-6 2e-6 0.36e-6 1.15 0.149633 34.652 145886 0.999962 0.00717622
1e-6 0.50e-6 2e-6 0.50e-6 0.55 0.095727 29.8814 48602.6 0.999939 0.00871765
1e-6 0.50e-6 2e-6 0.50e-6 0.60 0.0903657 29.3701 43198.5 0.999937 0.00878969
1e-6 0.50e-6 2e-6 0.50e-6 0.65 0.0846423 28.7605 37534.9 0.999934 0.00891594
1e-6 0.50e-6 2e-6 0.50e-6 0.70 0.077026 27.8588 30488.2 0.99993 0.00908544
1e-6 0.50e-6 2e-6 0.50e-6 0.75 0.0648428 26.266 21112 0.999922 0.00924053
1e-6 0.50e-6 2e-6 0.50e-6 0.80 0.0482401 23.6954 11658.5 0.999911 0.00911681
1e-6 0.50e-6 2e-6 0.50e-6 0.85 0.0587016 25.3515 17093.9 0.999923 0.00860206
1e-6 0.50e-6 2e-6 0.50e-6 0.90 0.083272 28.2986 33742.6 0.999932 0.00891535
1e-6 0.50e-6 2e-6 0.50e-6 0.95 0.102558 30.1445 51640.6 0.999937 0.00893061
1e-6 0.50e-6 2e-6 0.50e-6 1.00 0.115902 31.345 68098.7 0.999941 0.00883108
1e-6 0.50e-6 2e-6 0.50e-6 1.05 0.125506 32.2584 84050.6 0.999945 0.00864501
1e-6 0.50e-6 2e-6 0.50e-6 1.10 0.134587 33.1567 103377 0.99995 0.00838047
1e-6 0.50e-6 2e-6 0.50e-6 1.15 0.145145 34.1353 129517 0.999955 0.00806018
1e-6 0.50e-6 10e-6 0.28e-6 0.55 0.126115 30.5224 56332.1 0.999679 0.0242943
1e-6 0.50e-6 10e-6 0.28e-6 0.60 0.120245 30.1084 51206.5 0.999677 0.0243381
1e-6 0.50e-6 10e-6 0.28e-6 0.65 0.113981 29.624 45796.9 0.999673 0.0244312
1e-6 0.50e-6 10e-6 0.28e-6 0.70 0.107127 29.036 39990.8 0.999667 0.0245639
1e-6 0.50e-6 10e-6 0.28e-6 0.75 0.0989311 28.273 33539.5 0.999661 0.0246927
1e-6 0.50e-6 10e-6 0.28e-6 0.80 0.08835 27.2277 26354.5 0.999655 0.0247579
1e-6 0.50e-6 10e-6 0.28e-6 0.85 0.074517 25.7317 18659.9 0.999649 0.0247072
1e-6 0.50e-6 10e-6 0.28e-6 0.90 0.0568769 23.4526 11020.5 0.999641 0.0244591
1e-6 0.50e-6 10e-6 0.28e-6 0.95 0.0358313 19.7033 4619.15 0.999637 0.023379
1e-6 0.50e-6 10e-6 0.28e-6 1.00 0.0314328 18.7987 3741.32 0.999687 0.0208197
1e-6 0.50e-6 10e-6 0.28e-6 1.05 0.0486837 22.6894 9236.79 0.999723 0.0208211
1e-6 0.50e-6 10e-6 0.28e-6 1.10 0.0658679 25.5797 18017.4 0.999753 0.0202514
1e-6 0.50e-6 10e-6 0.28e-6 1.15 0.0750478 27.0962 25568.4 0.999777 0.0194493
1e-6 0.50e-6 10e-6 0.36e-6 0.55 0.104398 27.4832 27952.9 0.999534 0.0290708
1e-6 0.50e-6 10e-6 0.36e-6 0.60 0.0991103 27.0445 25262 0.999531 0.0290962
1e-6 0.50e-6 10e-6 0.36e-6 0.65 0.0934941 26.5389 22480.5 0.999527 0.0291657
1e-6 0.50e-6 10e-6 0.36e-6 0.70 0.0874413 25.9411 19583.1 0.99952 0.0292663
1e-6 0.50e-6 10e-6 0.36e-6 0.75 0.0804306 25.1893 16462.2 0.999513 0.0293486
1e-6 0.50e-6 10e-6 0.36e-6 0.80 0.0715869 24.1714 13012.2 0.999506 0.0293395
1e-6 0.50e-6 10e-6 0.36e-6 0.85 0.0598455 22.6734 9201.6 0.9995 0.0291445
1e-6 0.50e-6 10e-6 0.36e-6 0.90 0.0441556 20.2488 5243.78 0.9995 0.0283879
1e-6 0.50e-6 10e-6 0.36e-6 0.95 0.0378105 19.2572 4163.37 0.999597 0.024423
1e-6 0.50e-6 10e-6 0.36e-6 1.00 0.054233 22.5575 8958.49 0.999633 0.0243778
1e-6 0.50e-6 10e-6 0.36e-6 1.05 0.0652455 24.5134 14083.3 0.999666 0.023694
1e-6 0.50e-6 10e-6 0.36e-6 1.10 0.0701095 25.6417 18276.6 0.999698 0.0227196
1e-6 0.50e-6 10e-6 0.36e-6 1.15 0.0742131 26.7528 23620.1 0.999732 0.0215291
