VDS_set_V W_m L_m VBIAS_set_V VGS_actual_V VDS_actual_V VBS_actual_V ID_A JD_mA_per_um Pdc_mW gm_S gds_S gm_ID_1_per_V ro_Ohm gmro Rin_CG_est_Ohm NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag SOpt_mag
5.0 10e-6 0.60e-6 1.545 1.545 5 0 0.000661692 0.0661692 3.30846 0.000973111 2.87361E-05 1.47064 34799.4 33.8637 1027.63 0.00098447 10.7731 550.251 0.994227 0.0282667 0.994629
5.0 10e-6 0.60e-6 1.55 1.55 5 0 0.000666623 0.0666623 3.33311 0.000975081 2.87838E-05 1.46272 34741.7 33.876 1025.56 0.00098406 10.7795 551.15 0.994224 0.0282684 0.994626
5.0 10e-6 0.60e-6 1.555 1.555 5 0 0.000671563 0.0671563 3.35782 0.000977042 2.88312E-05 1.45488 34684.7 33.8884 1023.5 0.000983655 10.786 552.046 0.99422 0.02827 0.994622
5.0 10e-6 0.60e-6 1.56 1.56 5 0 0.000676513 0.0676513 3.38256 0.000978994 2.88782E-05 1.44712 34628.3 33.9008 1021.46 0.000983254 10.7924 552.938 0.994217 0.0282716 0.994618
5.0 10e-6 0.60e-6 1.565 1.565 5 0 0.000681472 0.0681472 3.40736 0.000980938 2.89248E-05 1.43944 34572.4 33.9133 1019.43 0.000982858 10.7988 553.827 0.994213 0.0282733 0.994615
5.0 10e-6 0.60e-6 1.57 1.57 5 0 0.00068644 0.068644 3.4322 0.000982873 2.89712E-05 1.43184 34517.1 33.9259 1017.43 0.000982467 10.8051 554.712 0.994209 0.0282749 0.994611
5.0 10e-6 0.60e-6 1.575 1.575 5 0 0.000691417 0.0691417 3.45709 0.0009848 2.90172E-05 1.42432 34462.3 33.9385 1015.43 0.000982081 10.8114 555.595 0.994206 0.0282764 0.994608
5.0 10e-6 0.60e-6 1.58 1.58 5 0 0.000696404 0.0696404 3.48202 0.000986718 2.90629E-05 1.41688 34408.1 33.9511 1013.46 0.0009817 10.8177 556.475 0.994202 0.028278 0.994604
5.0 10e-6 0.60e-6 1.585 1.585 5 0 0.0007014 0.07014 3.507 0.000988628 2.91083E-05 1.40951 34354.5 33.9638 1011.5 0.000981323 10.824 557.352 0.994199 0.0282795 0.994601
5.0 10e-6 0.60e-6 1.59 1.59 5 0 0.000706405 0.0706405 3.53202 0.00099053 2.91534E-05 1.40221 34301.3 33.9765 1009.56 0.000980951 10.8302 558.226 0.994196 0.028281 0.994598
5.0 10e-6 0.60e-6 1.595 1.595 5 0 0.000711418 0.0711418 3.55709 0.000992423 2.91982E-05 1.39499 34248.7 33.9892 1007.63 0.000980584 10.8364 559.098 0.994192 0.0282825 0.994594
5.0 10e-6 0.60e-6 1.6 1.6 5 0 0.000716441 0.0716441 3.58221 0.000994308 2.92427E-05 1.38784 34196.6 34.0019 1005.72 0.000980222 10.8426 559.967 0.994189 0.028284 0.994591
5.0 10e-6 0.60e-6 1.605 1.605 5 0 0.000721473 0.0721473 3.60736 0.000996185 2.92869E-05 1.38076 34144.9 34.0147 1003.83 0.000979864 10.8488 560.833 0.994185 0.0282855 0.994588
5.0 10e-6 0.60e-6 1.61 1.61 5 0 0.000726514 0.0726514 3.63257 0.000998053 2.93308E-05 1.37376 34093.8 34.0274 1001.95 0.000979511 10.8549 561.698 0.994182 0.0282869 0.994585
5.0 10e-6 0.60e-6 1.615 1.615 5 0 0.000731563 0.0731563 3.65782 0.000999913 2.93745E-05 1.36682 34043.1 34.0402 1000.09 0.000979163 10.861 562.56 0.994179 0.0282883 0.994581
5.0 10e-6 0.60e-6 1.62 1.62 5 0 0.000736622 0.0736622 3.68311 0.00100176 2.94179E-05 1.35994 33992.9 34.0529 998.239 0.000978819 10.8671 563.42 0.994176 0.0282898 0.994578
5.0 10e-6 0.60e-6 1.625 1.625 5 0 0.000741689 0.0741689 3.70844 0.00100361 2.9461E-05 1.35314 33943.2 34.0656 996.406 0.00097848 10.8731 564.278 0.994173 0.0282911 0.994575
5.0 10e-6 0.60e-6 1.63 1.63 5 0 0.000746765 0.0746765 3.73382 0.00100544 2.95038E-05 1.3464 33893.9 34.0784 994.587 0.000978145 10.8791 565.134 0.994169 0.0282925 0.994572
5.0 10e-6 0.60e-6 1.635 1.635 5 0 0.00075185 0.075185 3.75925 0.00100727 2.95464E-05 1.33972 33845.1 34.0911 992.783 0.000977815 10.8852 565.988 0.994166 0.0282939 0.994569
5.0 10e-6 0.60e-6 1.64 1.64 5 0 0.000756943 0.0756943 3.78472 0.00100909 2.95887E-05 1.33311 33796.6 34.1038 990.994 0.00097749 10.8911 566.84 0.994163 0.0282952 0.994566
5.0 10e-6 0.60e-6 1.645 1.645 5 0 0.000762045 0.0762045 3.81023 0.0010109 2.96308E-05 1.32656 33748.6 34.1164 989.219 0.00097717 10.8971 567.69 0.99416 0.0282965 0.994563
5.0 10e-6 0.60e-6 1.65 1.65 5 0 0.000767156 0.0767156 3.83578 0.0010127 2.96727E-05 1.32007 33701.1 34.1291 987.459 0.000976853 10.9031 568.539 0.994157 0.0282978 0.99456
5.0 10e-6 0.60e-6 1.655 1.655 5 0 0.000772275 0.0772275 3.86137 0.00101449 2.97142E-05 1.31364 33653.9 34.1417 985.713 0.000976542 10.909 569.386 0.994154 0.0282991 0.994557
5.0 10e-6 0.60e-6 1.66 1.66 5 0 0.000777403 0.0777403 3.88701 0.00101628 2.97556E-05 1.30728 33607.1 34.1543 983.98 0.000976235 10.9149 570.232 0.994151 0.0283003 0.994554
5.0 10e-6 0.60e-6 1.665 1.665 5 0 0.000782539 0.0782539 3.91269 0.00101806 2.97967E-05 1.30097 33560.8 34.1668 982.262 0.000975932 10.9208 571.076 0.994148 0.0283016 0.994551
5.0 10e-6 0.60e-6 1.67 1.67 5 0 0.000787683 0.0787683 3.93842 0.00101983 2.98376E-05 1.29472 33514.8 34.1793 980.557 0.000975634 10.9267 571.919 0.994145 0.0283028 0.994548
5.0 10e-6 0.60e-6 1.675 1.675 5 0 0.000792836 0.0792836 3.96418 0.00102159 2.98782E-05 1.28853 33469.2 34.1918 978.866 0.00097534 10.9325 572.76 0.994142 0.028304 0.994545
5.0 10e-6 0.60e-6 1.68 1.68 5 0 0.000797998 0.0797998 3.98999 0.00102334 2.99187E-05 1.28239 33423.9 34.2042 977.189 0.000975051 10.9384 573.6 0.99414 0.0283052 0.994543
5.0 10e-6 0.60e-6 1.685 1.685 5 0 0.000803168 0.0803168 4.01584 0.00102509 2.99589E-05 1.27631 33379.1 34.2165 975.525 0.000974766 10.9442 574.439 0.994137 0.0283064 0.99454
5.0 10e-6 0.60e-6 1.69 1.69 5 0 0.000808346 0.0808346 4.04173 0.00102683 2.99989E-05 1.27028 33334.6 34.2288 973.874 0.000974486 10.95 575.277 0.994134 0.0283076 0.994537
5.0 10e-6 0.60e-6 1.695 1.695 5 0 0.000813532 0.0813532 4.06766 0.00102856 3.00387E-05 1.26431 33290.4 34.2411 972.236 0.00097421 10.9558 576.114 0.994131 0.0283087 0.994534
5.0 10e-6 0.60e-6 1.7 1.7 5 0 0.000818726 0.0818726 4.09363 0.00103028 3.00783E-05 1.25839 33246.6 34.2533 970.611 0.000973939 10.9616 576.949 0.994129 0.0283098 0.994532
5.0 10e-6 0.60e-6 1.705 1.705 5 0 0.000823929 0.0823929 4.11964 0.00103199 3.01176E-05 1.25253 33203.1 34.2654 968.999 0.000973672 10.9673 577.784 0.994126 0.0283109 0.994529
5.0 10e-6 0.60e-6 1.71 1.71 5 0 0.00082914 0.082914 4.1457 0.0010337 3.01568E-05 1.24671 33160 34.2775 967.399 0.000973409 10.9731 578.618 0.994123 0.028312 0.994526
5.0 10e-6 0.60e-6 1.715 1.715 5 0 0.000834358 0.0834358 4.17179 0.0010354 3.01958E-05 1.24095 33117.2 34.2895 965.812 0.00097315 10.9788 579.451 0.994121 0.0283131 0.994524
5.0 10e-6 0.60e-6 1.72 1.72 5 0 0.000839585 0.0839585 4.19793 0.00103709 3.02346E-05 1.23524 33074.7 34.3014 964.238 0.000972896 10.9846 580.283 0.994118 0.0283142 0.994521
5.0 10e-6 0.60e-6 1.725 1.725 5 0 0.00084482 0.084482 4.2241 0.00103877 3.02732E-05 1.22958 33032.5 34.3133 962.676 0.000972646 10.9903 581.115 0.994116 0.0283152 0.994519
5.0 10e-6 0.60e-6 1.73 1.73 5 0 0.000850063 0.0850063 4.25032 0.00104045 3.03116E-05 1.22396 32990.7 34.325 961.126 0.000972401 10.996 581.946 0.994113 0.0283163 0.994516
5.0 10e-6 0.60e-6 1.735 1.735 5 0 0.000855314 0.0855314 4.27657 0.00104211 3.03498E-05 1.2184 32949.1 34.3368 959.588 0.00097216 11.0017 582.776 0.994111 0.0283173 0.994514
5.0 10e-6 0.60e-6 1.74 1.74 5 0 0.000860573 0.0860573 4.30286 0.00104377 3.03878E-05 1.21288 32907.9 34.3484 958.062 0.000971923 11.0073 583.606 0.994108 0.0283183 0.994511
5.0 10e-6 0.60e-6 1.745 1.745 5 0 0.000865839 0.0865839 4.3292 0.00104543 3.04257E-05 1.20741 32866.9 34.3599 956.548 0.00097169 11.013 584.435 0.994106 0.0283193 0.994509
5.0 10e-6 0.60e-6 1.75 1.75 5 0 0.000871114 0.0871114 4.35557 0.00104707 3.04634E-05 1.20199 32826.3 34.3714 955.046 0.000971461 11.0187 585.263 0.994103 0.0283202 0.994507
5.0 10e-6 0.60e-6 1.755 1.755 5 0 0.000876396 0.0876396 4.38198 0.00104871 3.05009E-05 1.19661 32785.9 34.3828 953.556 0.000971237 11.0243 586.092 0.994101 0.0283212 0.994504
5.0 10e-6 0.60e-6 1.76 1.76 5 0 0.000881686 0.0881686 4.40843 0.00105034 3.05383E-05 1.19128 32745.8 34.3941 952.077 0.000971017 11.0299 586.919 0.994099 0.0283221 0.994502
5.0 10e-6 0.60e-6 1.765 1.765 5 0 0.000886984 0.0886984 4.43492 0.00105196 3.05754E-05 1.18599 32706 34.4053 950.609 0.000970801 11.0356 587.747 0.994096 0.028323 0.9945
5.0 10e-6 0.60e-6 1.77 1.77 5 0 0.000892289 0.0892289 4.46145 0.00105357 3.06125E-05 1.18075 32666.4 34.4164 949.153 0.000970589 11.0412 588.574 0.994094 0.0283239 0.994498
5.0 10e-6 0.60e-6 1.775 1.775 5 0 0.000897602 0.0897602 4.48801 0.00105518 3.06493E-05 1.17555 32627.1 34.4274 947.707 0.000970382 11.0468 589.401 0.994092 0.0283248 0.994495
5.0 10e-6 0.60e-6 1.78 1.78 5 0 0.000902923 0.0902923 4.51462 0.00105678 3.0686E-05 1.1704 32588.1 34.4384 946.273 0.000970178 11.0524 590.228 0.99409 0.0283257 0.994493
5.0 10e-6 0.60e-6 1.785 1.785 5 0 0.000908251 0.0908251 4.54126 0.00105837 3.07226E-05 1.16528 32549.4 34.4492 944.85 0.000969979 11.058 591.055 0.994088 0.0283266 0.994491
5.0 10e-6 0.60e-6 1.79 1.79 5 0 0.000913587 0.0913587 4.56794 0.00105995 3.0759E-05 1.16021 32510.8 34.46 943.438 0.000969784 11.0636 591.881 0.994085 0.0283274 0.994489
5.0 10e-6 0.60e-6 1.795 1.795 5 0 0.000918931 0.0918931 4.59465 0.00106153 3.07952E-05 1.15518 32472.6 34.4706 942.036 0.000969592 11.0692 592.708 0.994083 0.0283282 0.994487
5.0 10e-6 0.60e-6 1.8 1.8 5 0 0.000924281 0.0924281 4.62141 0.0010631 3.08313E-05 1.15019 32434.6 34.4812 940.646 0.000969405 11.0747 593.535 0.994081 0.028329 0.994485
5.0 10e-6 0.60e-6 1.805 1.805 5 0 0.00092964 0.092964 4.6482 0.00106466 3.08673E-05 1.14524 32396.8 34.4916 939.265 0.000969222 11.0803 594.361 0.994079 0.0283298 0.994483
5.0 10e-6 0.60e-6 1.81 1.81 5 0 0.000935005 0.0935005 4.67503 0.00106622 3.09031E-05 1.14033 32359.2 34.502 937.896 0.000969043 11.0858 595.188 0.994077 0.0283306 0.994481
5.0 10e-6 0.60e-6 1.815 1.815 5 0 0.000940378 0.0940378 4.70189 0.00106776 3.09388E-05 1.13546 32321.9 34.5122 936.536 0.000968868 11.0914 596.014 0.994075 0.0283314 0.994479
5.0 10e-6 0.60e-6 1.82 1.82 5 0 0.000945758 0.0945758 4.72879 0.0010693 3.09743E-05 1.13063 32284.8 34.5223 935.187 0.000968697 11.0969 596.841 0.994073 0.0283321 0.994477
5.0 10e-6 0.60e-6 1.825 1.825 5 0 0.000951146 0.0951146 4.75573 0.00107084 3.10097E-05 1.12584 32248 34.5324 933.848 0.00096853 11.1025 597.668 0.994071 0.0283329 0.994475
5.0 10e-6 0.60e-6 1.83 1.83 5 0 0.000956541 0.0956541 4.7827 0.00107236 3.1045E-05 1.12109 32211.3 34.5423 932.519 0.000968367 11.108 598.496 0.99407 0.0283336 0.994473
5.0 10e-6 0.60e-6 1.835 1.835 5 0 0.000961943 0.0961943 4.80972 0.00107388 3.10801E-05 1.11637 32174.9 34.5521 931.2 0.000968208 11.1135 599.323 0.994068 0.0283343 0.994471
5.0 10e-6 0.60e-6 1.84 1.84 5 0 0.000967352 0.0967352 4.83676 0.00107539 3.11151E-05 1.11169 32138.7 34.5618 929.891 0.000968053 11.1191 600.151 0.994066 0.028335 0.99447
5.0 10e-6 0.60e-6 1.845 1.845 5 0 0.000972769 0.0972769 4.86384 0.0010769 3.115E-05 1.10705 32102.7 34.5714 928.592 0.000967902 11.1246 600.979 0.994064 0.0283357 0.994468
5.0 10e-6 0.60e-6 1.85 1.85 5 0 0.000978192 0.0978192 4.89096 0.0010784 3.11848E-05 1.10244 32066.9 34.5809 927.302 0.000967755 11.1301 601.808 0.994062 0.0283363 0.994466
5.0 10e-6 0.60e-6 1.855 1.855 5 0 0.000983623 0.0983623 4.91811 0.00107989 3.12194E-05 1.09787 32031.3 34.5903 926.022 0.000967612 11.1356 602.637 0.994061 0.028337 0.994464
5.0 10e-6 0.60e-6 1.86 1.86 5 0 0.000989061 0.0989061 4.9453 0.00108137 3.12539E-05 1.09333 31996 34.5995 924.752 0.000967472 11.1411 603.466 0.994059 0.0283376 0.994463
5.0 10e-6 0.60e-6 1.865 1.865 5 0 0.000994505 0.0994505 4.97253 0.00108285 3.12884E-05 1.08883 31960.8 34.6087 923.491 0.000967337 11.1466 604.296 0.994057 0.0283382 0.994461
5.0 10e-6 0.60e-6 1.87 1.87 5 0 0.000999957 0.0999957 4.99979 0.00108432 3.13227E-05 1.08436 31925.8 34.6177 922.239 0.000967205 11.1521 605.126 0.994056 0.0283388 0.99446
5.0 10e-6 0.60e-6 1.875 1.875 5 0 0.00100542 0.100542 5.02708 0.00108578 3.13568E-05 1.07993 31891 34.6266 920.997 0.000967077 11.1576 605.957 0.994054 0.0283394 0.994458
5.0 10e-6 0.60e-6 1.88 1.88 5 0 0.00101088 0.101088 5.05441 0.00108724 3.13909E-05 1.07553 31856.4 34.6354 919.763 0.000966953 11.1631 606.789 0.994053 0.02834 0.994456
5.0 10e-6 0.60e-6 1.885 1.885 5 0 0.00101635 0.101635 5.08177 0.00108869 3.14249E-05 1.07117 31821.9 34.6441 918.539 0.000966833 11.1686 607.621 0.994051 0.0283406 0.994455
5.0 10e-6 0.60e-6 1.89 1.89 5 0 0.00102183 0.102183 5.10917 0.00109013 3.14587E-05 1.06683 31787.7 34.6526 917.324 0.000966717 11.1741 608.454 0.99405 0.0283411 0.994453
5.0 10e-6 0.60e-6 1.895 1.895 5 0 0.00102732 0.102732 5.1366 0.00109156 3.14925E-05 1.06253 31753.6 34.661 916.118 0.000966604 11.1796 609.288 0.994048 0.0283416 0.994452
5.0 10e-6 0.60e-6 1.9 1.9 5 0 0.00103281 0.103281 5.16406 0.00109299 3.15261E-05 1.05827 31719.7 34.6694 914.921 0.000966495 11.1851 610.122 0.994047 0.0283421 0.994451
5.0 10e-6 0.60e-6 1.905 1.905 5 0 0.00103831 0.103831 5.19156 0.00109441 3.15597E-05 1.05403 31686 34.6775 913.732 0.00096639 11.1906 610.957 0.994045 0.0283426 0.994449
5.0 10e-6 0.60e-6 1.91 1.91 5 0 0.00104382 0.104382 5.21909 0.00109583 3.15931E-05 1.04983 31652.4 34.6856 912.552 0.000966289 11.196 611.793 0.994044 0.0283431 0.994448
5.0 10e-6 0.60e-6 1.915 1.915 5 0 0.00104933 0.104933 5.24666 0.00109724 3.16265E-05 1.04565 31619 34.6936 911.381 0.000966192 11.2015 612.63 0.994042 0.0283436 0.994446
5.0 10e-6 0.60e-6 1.92 1.92 5 0 0.00105485 0.105485 5.27426 0.00109864 3.16598E-05 1.04151 31585.8 34.7014 910.218 0.000966098 11.207 613.468 0.994041 0.028344 0.994445
5.0 10e-6 0.60e-6 1.925 1.925 5 0 0.00106038 0.106038 5.30189 0.00110003 3.16929E-05 1.0374 31552.8 34.7091 909.064 0.000966008 11.2125 614.306 0.99404 0.0283444 0.994444
5.0 10e-6 0.60e-6 1.93 1.93 5 0 0.00106591 0.106591 5.32955 0.00110142 3.1726E-05 1.03331 31519.9 34.7167 907.918 0.000965922 11.2179 615.146 0.994039 0.0283449 0.994443
5.0 10e-6 0.60e-6 1.935 1.935 5 0 0.00107145 0.107145 5.35725 0.0011028 3.1759E-05 1.02926 31487.1 34.7241 906.78 0.000965839 11.2234 615.986 0.994037 0.0283453 0.994441
5.0 10e-6 0.60e-6 1.94 1.94 5 0 0.001077 0.1077 5.38498 0.00110418 3.17919E-05 1.02524 31454.6 34.7314 905.651 0.00096576 11.2289 616.828 0.994036 0.0283457 0.99444
5.0 10e-6 0.60e-6 1.945 1.945 5 0 0.00108255 0.108255 5.41275 0.00110555 3.18247E-05 1.02124 31422.1 34.7386 904.53 0.000965685 11.2344 617.67 0.994035 0.028346 0.994439
5.0 10e-6 0.60e-6 1.95 1.95 5 0 0.00108811 0.108811 5.44054 0.00110691 3.18574E-05 1.01728 31389.8 34.7457 903.417 0.000965613 11.2399 618.514 0.994034 0.0283464 0.994438
5.0 10e-6 0.60e-6 1.955 1.955 5 0 0.00109367 0.109367 5.46837 0.00110826 3.18901E-05 1.01334 31357.7 34.7526 902.311 0.000965545 11.2453 619.359 0.994033 0.0283467 0.994437
5.0 10e-6 0.60e-6 1.96 1.96 5 0 0.00109925 0.109925 5.49623 0.00110961 3.19226E-05 1.00943 31325.7 34.7595 901.214 0.00096548 11.2508 620.205 0.994032 0.028347 0.994436
5.0 10e-6 0.60e-6 1.965 1.965 5 0 0.00110482 0.110482 5.52412 0.00111096 3.19551E-05 1.00555 31293.9 34.7661 900.125 0.00096542 11.2563 621.052 0.994031 0.0283474 0.994435
5.0 10e-6 0.60e-6 1.97 1.97 5 0 0.00111041 0.111041 5.55204 0.00111229 3.19875E-05 1.0017 31262.2 34.7727 899.043 0.000965362 11.2618 621.9 0.99403 0.0283477 0.994434
5.0 10e-6 0.60e-6 1.975 1.975 5 0 0.001116 0.1116 5.58 0.00111362 3.20199E-05 0.997871 31230.6 34.7791 897.97 0.000965309 11.2673 622.749 0.994029 0.0283479 0.994433
5.0 10e-6 0.60e-6 1.98 1.98 5 0 0.0011216 0.11216 5.60798 0.00111495 3.20521E-05 0.994071 31199.2 34.7854 896.904 0.000965259 11.2727 623.6 0.994028 0.0283482 0.994432
5.0 10e-6 0.60e-6 1.985 1.985 5 0 0.0011272 0.11272 5.636 0.00111626 3.20843E-05 0.990298 31167.9 34.7916 895.845 0.000965212 11.2782 624.452 0.994027 0.0283484 0.994431
5.0 10e-6 0.60e-6 1.99 1.99 5 0 0.00113281 0.113281 5.66405 0.00111758 3.21164E-05 0.986552 31136.7 34.7977 894.794 0.000965169 11.2837 625.306 0.994026 0.0283487 0.99443
5.0 10e-6 0.60e-6 1.995 1.995 5 0 0.00113843 0.113843 5.69213 0.00111888 3.21484E-05 0.982831 31105.7 34.8036 893.751 0.00096513 11.2892 626.161 0.994025 0.0283489 0.994429
5.0 10e-6 0.60e-6 2 2 5 0 0.00114405 0.114405 5.72024 0.00112018 3.21804E-05 0.979136 31074.8 34.8093 892.715 0.000965094 11.2947 627.017 0.994024 0.0283491 0.994428
5.0 10e-6 0.60e-6 2.005 2.005 5 0 0.00114968 0.114968 5.74838 0.00112147 3.22123E-05 0.975467 31044 34.815 891.686 0.000965061 11.3002 627.875 0.994023 0.0283492 0.994428
5.0 10e-6 0.60e-6 2.01 2.01 5 0 0.00115531 0.115531 5.77655 0.00112276 3.22441E-05 0.971823 31013.4 34.8205 890.665 0.000965032 11.3057 628.734 0.994023 0.0283494 0.994427
5.0 10e-6 0.60e-6 2.015 2.015 5 0 0.00116095 0.116095 5.80475 0.00112404 3.22759E-05 0.968204 30982.9 34.8259 889.65 0.000965007 11.3112 629.595 0.994022 0.0283496 0.994426
5.0 10e-6 0.60e-6 2.02 2.02 5 0 0.0011666 0.11666 5.83299 0.00112531 3.23076E-05 0.96461 30952.5 34.8312 888.643 0.000964985 11.3167 630.457 0.994021 0.0283497 0.994425
5.0 10e-6 0.60e-6 2.025 2.025 5 0 0.00117225 0.117225 5.86125 0.00112658 3.23392E-05 0.96104 30922.2 34.8363 887.643 0.000964966 11.3222 631.321 0.994021 0.0283498 0.994425
5.0 10e-6 0.60e-6 2.03 2.03 5 0 0.00117791 0.117791 5.88954 0.00112784 3.23708E-05 0.957494 30892 34.8413 886.65 0.000964951 11.3277 632.187 0.99402 0.0283499 0.994424
5.0 10e-6 0.60e-6 2.035 2.035 5 0 0.00118357 0.118357 5.91786 0.0011291 3.24023E-05 0.953973 30862 34.8461 885.664 0.000964939 11.3332 633.054 0.994019 0.02835 0.994423
5.0 10e-6 0.60e-6 2.04 2.04 5 0 0.00118924 0.118924 5.94621 0.00113035 3.24338E-05 0.950475 30832 34.8509 884.685 0.000964931 11.3387 633.923 0.994019 0.02835 0.994423
5.0 10e-6 0.60e-6 2.045 2.045 5 0 0.00119492 0.119492 5.9746 0.00113159 3.24652E-05 0.947 30802.2 34.8554 883.713 0.000964926 11.3442 634.793 0.994018 0.0283501 0.994422
5.0 10e-6 0.60e-6 2.05 2.05 5 0 0.0012006 0.12006 6.00301 0.00113283 3.24965E-05 0.943549 30772.5 34.8599 882.748 0.000964924 11.3498 635.666 0.994018 0.0283501 0.994422
5.0 10e-6 0.60e-6 2.055 2.055 5 0 0.00120629 0.120629 6.03145 0.00113406 3.25278E-05 0.940121 30742.9 34.8642 881.789 0.000964926 11.3553 636.54 0.994017 0.0283501 0.994421
5.0 10e-6 0.60e-6 2.06 2.06 5 0 0.00121198 0.121198 6.05991 0.00113528 3.25591E-05 0.936716 30713.4 34.8684 880.837 0.000964931 11.3608 637.416 0.994017 0.0283501 0.994421
5.0 10e-6 0.60e-6 2.065 2.065 5 0 0.00121768 0.121768 6.08841 0.0011365 3.25903E-05 0.933333 30684 34.8725 879.892 0.000964939 11.3664 638.294 0.994016 0.0283501 0.99442
5.0 10e-6 0.60e-6 2.07 2.07 5 0 0.00122339 0.122339 6.11694 0.00113772 3.26214E-05 0.929973 30654.7 34.8764 878.953 0.000964951 11.3719 639.174 0.994016 0.02835 0.99442
5.0 10e-6 0.60e-6 2.075 2.075 5 0 0.0012291 0.12291 6.14549 0.00113893 3.26525E-05 0.926634 30625.6 34.8802 878.021 0.000964966 11.3775 640.056 0.994015 0.02835 0.99442
5.0 10e-6 0.60e-6 2.08 2.08 5 0 0.00123482 0.123482 6.17408 0.00114013 3.26835E-05 0.923318 30596.5 34.8839 877.095 0.000964984 11.383 640.94 0.994015 0.0283499 0.994419
5.0 10e-6 0.60e-6 2.085 2.085 5 0 0.00124054 0.124054 6.20269 0.00114132 3.27145E-05 0.920023 30567.5 34.8874 876.176 0.000965006 11.3886 641.826 0.994015 0.0283498 0.994419
5.0 10e-6 0.60e-6 2.09 2.09 5 0 0.00124627 0.124627 6.23133 0.00114251 3.27454E-05 0.91675 30538.6 34.8908 875.263 0.00096503 11.3941 642.714 0.994015 0.0283497 0.994419
5.0 10e-6 0.60e-6 2.095 2.095 5 0 0.001252 0.1252 6.26 0.0011437 3.27763E-05 0.913498 30509.8 34.8941 874.356 0.000965058 11.3997 643.604 0.994014 0.0283495 0.994418
5.0 10e-6 0.60e-6 2.1 2.1 5 0 0.00125774 0.125774 6.28869 0.00114488 3.28072E-05 0.910267 30481.1 34.8972 873.456 0.00096509 11.4053 644.496 0.994014 0.0283494 0.994418
5.0 10e-6 0.60e-6 2.105 2.105 5 0 0.00126348 0.126348 6.31742 0.00114605 3.2838E-05 0.907056 30452.6 34.9002 872.561 0.000965124 11.4109 645.391 0.994014 0.0283492 0.994418
5.0 10e-6 0.60e-6 2.11 2.11 5 0 0.00126923 0.126923 6.34617 0.00114722 3.28687E-05 0.903867 30424.1 34.903 871.673 0.000965162 11.4165 646.287 0.994014 0.028349 0.994418
5.0 10e-6 0.60e-6 2.115 2.115 5 0 0.00127499 0.127499 6.37495 0.00114838 3.28994E-05 0.900698 30395.6 34.9058 870.792 0.000965203 11.4221 647.186 0.994014 0.0283488 0.994418
5.0 10e-6 0.60e-6 2.12 2.12 5 0 0.00128075 0.128075 6.40376 0.00114954 3.29301E-05 0.897549 30367.3 34.9084 869.916 0.000965246 11.4277 648.088 0.994013 0.0283486 0.994418
5.0 10e-6 0.60e-6 2.125 2.125 5 0 0.00128652 0.128652 6.43259 0.00115069 3.29608E-05 0.89442 30339.1 34.9108 869.046 0.000965294 11.4333 648.991 0.994013 0.0283483 0.994418
5.0 10e-6 0.60e-6 2.13 2.13 5 0 0.00129229 0.129229 6.46145 0.00115183 3.29914E-05 0.891311 30311 34.9131 868.182 0.000965344 11.4389 649.898 0.994013 0.028348 0.994418
5.0 10e-6 0.60e-6 2.135 2.135 5 0 0.00129807 0.129807 6.49034 0.00115297 3.30219E-05 0.888222 30282.9 34.9153 867.324 0.000965397 11.4446 650.806 0.994013 0.0283478 0.994417
5.0 10e-6 0.60e-6 2.14 2.14 5 0 0.00130385 0.130385 6.51925 0.00115411 3.30525E-05 0.885152 30254.9 34.9174 866.472 0.000965454 11.4502 651.717 0.994013 0.0283474 0.994418
5.0 10e-6 0.60e-6 2.145 2.145 5 0 0.00130964 0.130964 6.5482 0.00115523 3.30829E-05 0.882101 30227.1 34.9193 865.625 0.000965513 11.4559 652.631 0.994013 0.0283471 0.994418
5.0 10e-6 0.60e-6 2.15 2.15 5 0 0.00131543 0.131543 6.57716 0.00115636 3.31134E-05 0.87907 30199.3 34.9211 864.785 0.000965576 11.4615 653.547 0.994014 0.0283468 0.994418
5.0 10e-6 0.60e-6 2.155 2.155 5 0 0.00132123 0.132123 6.60616 0.00115747 3.31438E-05 0.876057 30171.5 34.9228 863.95 0.000965641 11.4672 654.466 0.994014 0.0283464 0.994418
5.0 10e-6 0.60e-6 2.16 2.16 5 0 0.00132704 0.132704 6.63518 0.00115859 3.31742E-05 0.873063 30143.9 34.9243 863.121 0.00096571 11.4729 655.388 0.994014 0.028346 0.994418
5.0 10e-6 0.60e-6 2.165 2.165 5 0 0.00133285 0.133285 6.66423 0.00115969 3.32046E-05 0.870088 30116.3 34.9257 862.297 0.000965781 11.4785 656.312 0.994014 0.0283456 0.994418
5.0 10e-6 0.60e-6 2.17 2.17 5 0 0.00133866 0.133866 6.6933 0.00116079 3.32349E-05 0.867131 30088.9 34.927 861.479 0.000965856 11.4842 657.239 0.994014 0.0283451 0.994418
5.0 10e-6 0.60e-6 2.175 2.175 5 0 0.00134448 0.134448 6.7224 0.00116189 3.32652E-05 0.864193 30061.5 34.9281 860.667 0.000965934 11.4899 658.169 0.994014 0.0283447 0.994418
5.0 10e-6 0.60e-6 2.18 2.18 5 0 0.0013503 0.13503 6.75152 0.00116298 3.32955E-05 0.861272 30034.1 34.9291 859.86 0.000966014 11.4957 659.102 0.994015 0.0283442 0.994419
